timestamp,Time,slice_type,slice_id,cpu_util_pct,mem_util_pct,bw_util_pct,active_users,queue_len,congestion_flag,LTE/5g Category,Packet Loss Rate,Packet delay,IoT,LTE/5G,GBR,Non-GBR,AR/VR/Gaming,Healthcare,Industry 4.0,IoT Devices,Public Safety,Smart City & Home,Smart Transportation,Smartphone
2025-01-02 11:08:00,11,1,1_02,82.76,66.78,91.57,277,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:09:00,11,1,1_02,84.94,66.9,95.43,279,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:10:00,11,1,1_02,87.08,65.62,93.09,270,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:11:00,11,1,1_02,85.61,67.03,95.63,291,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:12:00,11,1,1_02,83.8,69.25,94.23,283,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:13:00,11,1,1_02,81.6,67.03,92.01,273,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:14:00,11,1,1_02,86.28,68.21,97.89,273,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:15:00,11,1,1_02,85.73,66.63,91.6,280,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:16:00,11,1,1_02,84.45,65.02,99.05,287,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:17:00,11,1,1_02,87.92,65.5,96.15,272,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:18:00,11,1,1_02,83.88,64.82,95.08,288,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:19:00,11,1,1_02,86.11,66.79,96.69,279,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:20:00,11,1,1_02,84.45,68.27,93.85,273,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:21:00,11,1,1_02,82.77,66.65,91.53,277,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:22:00,11,1,1_02,83.89,65.92,93.59,293,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:23:00,11,1,1_02,84.95,65.16,95.91,270,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:24:00,11,1,1_02,84.92,66.85,96.39,275,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:25:00,11,1,1_02,89.9,64.43,96.83,287,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:26:00,11,1,1_02,84.97,64.56,94.17,281,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:27:00,11,1,1_02,84.4,67.58,93.88,274,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:28:00,11,1,1_02,83.87,65.78,95.12,287,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:29:00,11,1,1_02,81.75,65.72,90.86,287,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:30:00,11,1,1_02,84.19,65.88,95.65,282,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:31:00,11,1,1_02,88.01,67.19,96.15,275,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:32:00,11,1,1_02,83.42,66.32,94.91,276,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:33:00,11,1,1_02,82.84,64.93,99.9,281,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:34:00,11,1,1_02,82.92,64.95,90.93,270,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:35:00,11,1,1_02,84.24,65.69,94.37,289,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:36:00,11,1,1_02,85.14,66.4,97.01,291,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:37:00,11,1,1_02,87.97,65.87,95.57,277,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:38:00,11,1,1_02,75.18,65.7,89.76,282,2,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:39:00,11,1,1_02,91.1,65.93,97.91,287,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:40:00,11,1,1_02,89.6,65.77,97.6,293,12,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:41:00,11,1,1_02,80.65,64.62,90.12,290,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:42:00,11,1,1_02,82.97,67.42,93.09,266,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:43:00,11,1,1_02,84.84,65.01,92.28,276,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:44:00,11,1,1_02,86.06,65.89,94.11,282,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:45:00,11,1,1_02,80.9,62.58,90.57,275,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:46:00,11,1,1_02,83.06,65.31,97.86,291,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:47:00,11,1,1_02,93.68,63.96,99.9,290,15,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:48:00,11,1,1_02,87.68,64.11,95.0,272,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:49:00,11,1,1_02,81.47,69.18,88.36,277,5,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:50:00,11,1,1_02,85.84,65.88,95.19,273,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:51:00,11,1,1_02,86.36,67.32,94.25,277,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:52:00,11,1,1_02,84.86,66.73,91.41,276,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:53:00,11,1,1_02,81.27,66.89,96.91,285,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:54:00,11,1,1_02,85.48,65.08,96.71,271,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:55:00,11,1,1_02,81.32,67.76,90.55,259,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:56:00,11,1,1_02,80.76,66.59,88.51,266,5,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:57:00,11,1,1_02,82.71,65.35,87.91,270,5,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:58:00,11,1,1_02,79.11,65.65,92.33,273,1,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 11:59:00,11,1,1_02,81.66,65.02,94.62,279,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:00:00,12,1,1_02,84.91,65.92,95.83,288,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:01:00,12,1,1_02,86.53,65.75,95.08,286,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:02:00,12,1,1_02,90.76,66.35,99.08,288,12,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:03:00,12,1,1_02,92.47,68.36,98.64,287,13,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:04:00,12,1,1_02,87.5,63.91,98.36,291,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:05:00,12,1,1_02,91.27,67.4,99.9,291,13,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:06:00,12,1,1_02,89.09,65.1,96.93,300,12,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:07:00,12,1,1_02,86.79,67.52,93.97,287,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:08:00,12,1,1_02,86.86,65.08,96.32,292,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:09:00,12,1,1_02,85.63,66.17,95.86,290,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:10:00,12,1,1_02,82.0,65.28,92.74,300,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:11:00,12,1,1_02,84.13,62.89,96.38,293,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:12:00,12,1,1_02,90.06,68.06,99.9,302,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:13:00,12,1,1_02,88.82,64.0,99.53,286,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:14:00,12,1,1_02,88.03,65.51,99.71,294,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:15:00,12,1,1_02,89.66,63.77,98.03,290,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:16:00,12,1,1_02,88.69,63.31,99.9,285,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:17:00,12,1,1_02,83.7,64.98,94.83,293,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:18:00,12,1,1_02,86.53,64.36,96.76,306,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:19:00,12,1,1_02,91.24,63.47,99.9,287,14,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:20:00,12,1,1_02,85.4,65.13,97.97,292,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:21:00,12,1,1_02,86.52,62.93,94.86,284,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:22:00,12,1,1_02,88.1,65.31,98.4,283,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:23:00,12,1,1_02,84.78,64.89,95.94,287,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:24:00,12,1,1_02,85.43,61.33,95.12,290,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:25:00,12,1,1_02,82.18,64.23,95.04,290,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:26:00,12,1,1_02,88.71,65.69,98.72,291,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:27:00,12,1,1_02,84.01,63.35,97.11,281,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:28:00,12,1,1_02,91.87,65.68,99.9,288,13,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:29:00,12,1,1_02,87.45,65.53,97.52,296,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:30:00,12,1,1_02,85.1,63.32,95.7,282,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:31:00,12,1,1_02,92.09,64.8,99.9,289,12,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:32:00,12,1,1_02,86.61,66.02,99.9,294,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:33:00,12,1,1_02,85.83,63.43,97.56,286,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:34:00,12,1,1_02,80.53,64.4,93.46,294,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:35:00,12,1,1_02,88.76,66.4,94.06,281,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:36:00,12,1,1_02,91.07,63.36,95.48,298,12,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:37:00,12,1,1_02,83.95,65.3,98.25,294,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:38:00,12,1,1_02,84.9,62.96,96.36,292,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:39:00,12,1,1_02,89.36,64.3,99.9,299,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:40:00,12,1,1_02,83.4,65.18,92.79,289,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:41:00,12,1,1_02,85.15,60.87,93.64,286,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:42:00,12,1,1_02,88.8,63.64,99.76,301,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:43:00,12,1,1_02,90.2,65.05,99.9,304,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:44:00,12,1,1_02,80.03,64.71,89.24,285,4,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:45:00,12,1,1_02,84.86,63.55,92.3,289,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:46:00,12,1,1_02,85.1,62.64,97.85,298,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:47:00,12,1,1_02,88.15,65.21,99.9,289,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:48:00,12,1,1_02,84.84,63.75,99.9,294,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:49:00,12,1,1_02,86.35,65.02,97.02,295,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:50:00,12,1,1_02,85.67,64.73,96.61,286,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:51:00,12,1,1_02,88.68,63.46,95.37,292,12,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:52:00,12,1,1_02,88.72,65.7,99.41,289,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:53:00,12,1,1_02,89.49,63.17,99.9,280,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:54:00,12,1,1_02,89.13,65.81,99.9,282,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:55:00,12,1,1_02,81.89,65.97,96.79,284,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:56:00,12,1,1_02,81.56,65.53,95.75,295,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:57:00,12,1,1_02,87.45,63.65,98.42,296,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:58:00,12,1,1_02,89.88,67.71,99.9,294,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 12:59:00,12,1,1_02,86.48,64.08,96.56,291,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:00:00,13,1,1_02,76.54,62.92,85.81,257,0,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:01:00,13,1,1_02,80.7,62.49,89.93,255,3,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:02:00,13,1,1_02,80.72,60.8,90.3,256,3,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:03:00,13,1,1_02,80.64,64.4,85.8,257,5,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:04:00,13,1,1_02,83.27,61.56,90.18,243,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:05:00,13,1,1_02,80.92,63.77,91.51,247,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:06:00,13,1,1_02,84.59,64.09,95.32,245,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:07:00,13,1,1_02,80.63,63.22,87.77,261,3,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:08:00,13,1,1_02,85.16,61.25,94.34,264,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:09:00,13,1,1_02,86.51,61.74,91.63,237,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:10:00,13,1,1_02,83.54,58.2,93.58,263,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:11:00,13,1,1_02,82.84,62.01,87.73,253,4,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:12:00,13,1,1_02,77.38,63.35,88.32,259,2,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:13:00,13,1,1_02,80.58,61.75,91.3,255,3,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:14:00,13,1,1_02,77.38,61.19,92.16,262,1,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:15:00,13,1,1_02,81.14,61.59,89.07,253,6,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:16:00,13,1,1_02,84.94,63.83,93.11,241,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:17:00,13,1,1_02,74.44,61.89,89.17,250,0,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:18:00,13,1,1_02,78.86,64.72,85.32,255,3,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:19:00,13,1,1_02,82.59,61.04,89.57,249,5,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:20:00,13,1,1_02,84.27,62.19,92.45,255,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:21:00,13,1,1_02,79.25,61.18,91.4,250,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:22:00,13,1,1_02,83.83,64.91,90.87,246,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:23:00,13,1,1_02,83.8,62.03,93.84,242,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:24:00,13,1,1_02,80.71,64.92,86.65,247,6,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:25:00,13,1,1_02,80.55,61.06,89.23,251,3,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:26:00,13,1,1_02,84.27,63.95,93.11,235,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:27:00,13,1,1_02,80.14,61.8,83.71,244,4,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:28:00,13,1,1_02,79.77,62.84,88.31,235,4,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:29:00,13,1,1_02,84.23,59.72,93.43,245,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:30:00,13,1,1_02,87.66,62.04,95.03,258,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:31:00,13,1,1_02,81.7,59.88,91.09,240,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:32:00,13,1,1_02,80.39,61.83,92.94,254,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:33:00,13,1,1_02,82.82,59.13,89.65,269,6,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:34:00,13,1,1_02,88.5,61.24,95.63,259,10,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:35:00,13,1,1_02,82.45,62.99,86.65,249,6,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:36:00,13,1,1_02,81.53,62.13,87.46,254,4,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:37:00,13,1,1_02,75.5,59.42,90.02,238,0,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:38:00,13,1,1_02,77.94,58.39,87.12,236,1,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:39:00,13,1,1_02,80.36,61.95,90.74,248,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:40:00,13,1,1_02,82.52,63.54,91.67,250,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:41:00,13,1,1_02,89.58,59.69,96.34,255,12,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:42:00,13,1,1_02,79.15,64.24,90.79,243,3,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:43:00,13,1,1_02,85.86,61.05,88.26,248,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:44:00,13,1,1_02,81.75,58.09,92.15,248,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:45:00,13,1,1_02,77.69,58.65,87.24,245,2,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:46:00,13,1,1_02,85.11,62.11,92.61,246,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:47:00,13,1,1_02,83.22,61.12,89.3,240,5,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:48:00,13,1,1_02,83.81,63.11,91.32,248,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:49:00,13,1,1_02,76.04,59.06,84.65,247,0,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:50:00,13,1,1_02,77.93,61.0,82.61,242,2,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:51:00,13,1,1_02,76.15,60.8,85.87,250,0,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:52:00,13,1,1_02,83.07,60.54,95.86,252,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:53:00,13,1,1_02,79.17,60.14,86.93,250,2,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:54:00,13,1,1_02,79.88,60.14,90.92,237,2,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:55:00,13,1,1_02,82.6,60.91,87.81,245,6,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:56:00,13,1,1_02,78.72,61.07,88.13,238,3,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:57:00,13,1,1_02,80.55,60.96,89.61,245,4,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:58:00,13,1,1_02,81.46,62.35,93.66,237,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 13:59:00,13,1,1_02,85.53,58.71,92.51,253,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:00:00,14,1,1_02,83.87,58.48,95.19,269,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:01:00,14,1,1_02,90.36,62.69,98.31,272,11,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:02:00,14,1,1_02,86.43,59.71,92.39,271,9,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:03:00,14,1,1_02,85.08,60.52,96.23,261,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:04:00,14,1,1_02,85.87,60.14,95.6,260,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:05:00,14,1,1_02,85.79,60.07,97.47,275,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:06:00,14,1,1_02,85.23,58.8,92.56,261,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:07:00,14,1,1_02,82.13,60.1,90.57,252,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:08:00,14,1,1_02,82.11,61.89,91.43,269,6,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:09:00,14,1,1_02,82.91,60.88,90.86,263,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:10:00,14,1,1_02,79.35,61.61,91.67,272,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:11:00,14,1,1_02,84.83,60.07,94.38,263,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:12:00,14,1,1_02,85.35,62.14,92.34,261,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:13:00,14,1,1_02,86.21,59.99,95.71,272,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:14:00,14,1,1_02,86.59,57.55,93.1,250,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:15:00,14,1,1_02,80.81,61.16,89.21,256,3,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:16:00,14,1,1_02,80.39,61.8,88.87,254,4,0,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:17:00,14,1,1_02,79.58,59.77,90.19,244,4,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:18:00,14,1,1_02,82.08,62.38,91.33,266,7,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:19:00,14,1,1_02,87.01,59.27,89.75,256,8,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:20:00,14,1,1_02,89.2,61.52,99.9,294,12,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
2025-01-02 14:21:00,14,1,1_02,81.95,63.09,91.84,288,5,1,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1
